Candidato,VideoID,Comentario,FechaHora												
Verónika Mendoza,85RU4IAPERE,Ojo con lo de crédito barato. En las desaparecidos bancos de fomento el crédito barato lo usaban para otros negocios como contrabando y actividades ilegales o diferentes para los cuales se otorgaban.,2021-04-08T11:36:22Z												
"Verónika Mendoza,85RU4IAPERE,""No votaré por Verónica Mendoza porque es defensora de corruptos (Vizcarrata). No le importó mentir a la población diciendo que hubo golpe cuando la designación del presidente de la república Merino se hizo siguiendo el procedimiento constitucional.  Menos le importó azuzar a la juventud a protestar de inmediato y con todo en plena pandemia. Cobardemente quitó el cuerpo cuando un par de jóvenes resultaron muertos por la violencia en la protesta."												
"Ademas,  tiene doble nacionalidad y ya ha dado muestras de alta traicion a la patria. Es ONUnista, es decir esta en favor de la perdida de la soberania nacional para dejar que la ONU nos gobierne.     Ej. Antepone los intereses de los extranjeros frente a los nacionales. Ej Cuando se empezó a ver que los vnz no pagaban sus consumos en el Perú hubo una iniciativa de los propietarios de poner letreros en la puerta reservándose el derecho de servirles. Pero las congresistas Verónica Mendoza y Marisa Glave fueron acompañadas de abogados a amenazar a los alcaldes en Lima si no castigaban esas medidas. Nos dejó  a los peruanos sin poder defendernos de la invasión."",2021-04-08T06:36:09Z"												
"Verónika Mendoza,85RU4IAPERE,""QUE VERGUENZA ESTA ENTREVISTA UN POCO MAS Y LE BESA LOS PIES A LA ZURDA.  LOS MEDIOS DE COMUNICACION SOLO LES INTERESA EL DINERO, QUE ENTREVISTA MAS VENDIDA Y   ARRASTRADA. BUENO NO ES DE EXTRAÑAR DE ESTA SEÑORA QUE FORMO PARTE DE LAS CONVERSACIONES DE MONTESINOS."",2021-04-08T06:20:27Z"												
"Verónika Mendoza,85RU4IAPERE,""Ultimos dias la Terronica Mendoza esta en varias entrevistas con puros periodistas mermeleros vendidos poco mas y no hacen campaña por ella, sabemos que tiene el peor plan de gobierno, es el mas inviable, todo copiado de Argentina y Venezuela, con Castillo Arana y Lezcano comunistas corruptos buscan vivir del estados, vividores del estado!"",2021-04-08T06:07:34Z"												
Verónika Mendoza,85RU4IAPERE,NO pasa nada con Verónica  ha mentido al país con las agendas de Nadie Heredia es una una loba vestida de cordero,2021-04-08T04:04:58Z												
"Verónika Mendoza,85RU4IAPERE,""Entrevista alturada. Los argumentos fueron solicitados, respondidos y cuestionados adecuadamente."",2021-04-08T01:08:56Z"												
Verónika Mendoza,85RU4IAPERE,2 años más de gracia!!! A los que recibieron #reactivaperu ??? #deudaexterna que pagarán nuestros hijos!!! Gastar plata ajena!! Produce #roja #Venezuela #argentina,2021-04-08T01:04:26Z												
"Verónika Mendoza,85RU4IAPERE,""A Delta solo le interesa su bolsillo, no tiene idea de la realidad del país."",2021-04-08T00:14:40Z"												
Verónika Mendoza,85RU4IAPERE,Veronika Mendoza ganará ???,2021-04-07T22:54:11Z												
Verónika Mendoza,85RU4IAPERE,Vero presidente. ??,2021-04-07T20:55:58Z												
Verónika Mendoza,85RU4IAPERE,Vero PRESIDENTA,2021-04-07T19:16:12Z												
Verónika Mendoza,85RU4IAPERE,Mónica a todos les has dicho sus anticuchos menos a Verónica. No pasa nada...,2021-04-07T18:36:21Z												
Verónika Mendoza,85RU4IAPERE,Verónica Mendoza ??????????????????????????,2021-04-07T18:23:01Z												
Verónika Mendoza,85RU4IAPERE,Si ella va a matar la economía. Tiene razón en querer revivirla luego.,2021-04-07T18:20:07Z												
Verónika Mendoza,85RU4IAPERE,TERRUKA A LA VISTA,2021-04-07T17:28:42Z												
Verónika Mendoza,85RU4IAPERE,VOTAR POR LA IZMIERDA ES ESTAR DEMENTE,2021-04-07T17:15:43Z												
Verónika Mendoza,85RU4IAPERE,QUIEN PUEDE CRER TANTAS MENTIRAS DE ESTA CAMARADA ?.,2021-04-07T17:15:25Z												
Verónika Mendoza,85RU4IAPERE,ESTA TIPA ES UN LOBO DISFRAZADO DE OVEJA,2021-04-07T17:11:18Z												
"Verónika Mendoza,85RU4IAPERE,""MITOMANA.  EL AÑO PASADO NO DECIA NADA , APLAUDIA A VIZCARRATA POR SU INCAPACIDAD ,  AHORA DICE QUE ESTUVO MAL . HIPOCRITA"",2021-04-07T17:10:35Z"												
"Verónika Mendoza,85RU4IAPERE,""""""El socialismo funciona hasta que se agota el dinero del estado"""" recapaciten verolovers"",2021-04-07T17:09:36Z"												
"Verónika Mendoza,85RU4IAPERE,""ESTA MITOMANA HARA LO MISMO QUE SU EX JEFE OLLANTA . PERO HARA TODO LO CONTRARIO SI LLEGA AL PODER. ESTA APARENTA SER DE UNA IZQUIERDA MODERADA , PERO SI LLEGA AL PODER HARÁ LO MISMO QUE CHÁVEZ,  VA A DESTRUIR NUESTRO PAIS"",2021-04-07T17:08:43Z"												
Verónika Mendoza,85RU4IAPERE,LA IZQUIERDA ESTA MAS DESUNIDA,2021-04-07T17:06:30Z												
Verónika Mendoza,85RU4IAPERE,ESTA ROJETE CAMBIA DE PARTIDO COMO CAMBIARSE DE CALZON .,2021-04-07T17:06:14Z												
"Verónika Mendoza,85RU4IAPERE,""ESTA INCAPAZ APLAUDE A CORRUPTOS,  LUEGO AHORA EN CAMPAÑA SE CREE LA INCORRUPTIBLE,  HIPÓCRITA MITÓMANA"",2021-04-07T17:05:30Z"												
Verónika Mendoza,85RU4IAPERE,PUROS TERRORISTAS QUIEREN ENTRAR A DESTRUIR LA DEMOCRACIA,2021-04-07T17:04:33Z												
Verónika Mendoza,85RU4IAPERE,SOLO LE HACE PREGUNTAS PARA COQUITO. LA MERMELERA NO LE DICE TODAS SUS MENTIRAS,2021-04-07T17:03:56Z												
Verónika Mendoza,85RU4IAPERE,La DBA es la que le tiene miedo a VERÓNICA nuestra próxima PRESIDENTE JP ????????,2021-04-07T15:10:28Z												
"Verónika Mendoza,85RU4IAPERE,""Solo no habría cabida para los fujiapristas Corruptos y sus nuevas cepas como López Aliaga , De Soto y Urresti."",2021-04-07T15:04:11Z"												
"Verónika Mendoza,85RU4IAPERE,""Ya la DBA tuvo su oportunidad y aún seguimos con una informalidad al 70%, regiones alejados de Lima están olvidadas, falta de agua, la brecha entre ricos y pobres es cada vez más grande. Necesitamos un cambio, VERÓNICA PRESIDENTE JP ????"",2021-04-07T14:52:38Z"												
Verónika Mendoza,85RU4IAPERE,Hay Moniquita y acaso la DBA ha resuelto el problema de los peruanos con menores ingresos explotados por los empresarios quienes se hacen ricos con la necesidad del pueblo.,2021-04-07T14:46:46Z												
"Verónika Mendoza,85RU4IAPERE,""Que pendejada un zurdo queriendo activar la economia , esa ideologia es gasto y consumo , deficit, inflacion, estatismo y toda esa mie$$&#da"",2021-04-07T14:25:30Z"												
"Verónika Mendoza,85RU4IAPERE,""Verónika es la única candidata q quiere aplicar una política sueca (Escandinava) de socialismo moderno. ¡Mis respetos a esta mujer, ojalá gane esta elección!"",2021-04-07T14:03:49Z"												
Verónika Mendoza,85RU4IAPERE,Nos vamos a la ñoña,2021-04-07T13:54:31Z												
"Verónika Mendoza,85RU4IAPERE,""Soñar no cuesta nada, primero Verónica  tiene que pasar a la 2da vuelta, después competir por la presidencia, no ensílles la mula sin tenerlo al frente, porque tú  desilusión puedes ser mayor a tu actual euforia. Ningún candidato alcanzará ni siquiera el 30% de los votos, Verónica Mendoza no es la más opcionada, así como están las cosas cualquiera de los cinco primeros en las encuestas puede llegar a la 2da vuelta. "												
												
Para la mayoría el lagarto, Urresti, PPK, Toledo, Alan García, Susana Villarán, Castañefa Lozio,  Wladimir Cerron,  Goyo Santos etc etc son santos inocentes, la única culpable es keiko. Los políticos en todo el mundo son iguales sean de derecha, centro, izquierda o de cualquuer tendencia política. Son deshonestos, ladrones, descarados, maleantes, rateros, bufones, cleptómanos,  bandidos, impúdicos, trafugas, mentirosos. embaucadores, cacos. 												
												
Si defiende a un corrupto COIMERO no eres víctima eres cómplice., no somos un país pobre, somos un país empobrecido por políticos corruptos, COIMEROS, ladrones,  mafiosos que han desangrado a su propia patria. No nos faltan recursos nos sobran LADRONES como Alan, Toledo, Ollanta, PPK. Vizcarra, Salaverry etc, etc. 												
Si eliges mal después saldrá junto a la generación de idiotas auto denominados la generación del bicentenario a  protestar como lo hicieron, cuando salieron  a defender un COIMERO como el lagarto, ahora porque no protesten lo pueden meter a la cárcel, o lo pueden inhabilitar por diez (10) años .												
												
En la boca del horno se le puede qumar el pan a  Lescano, se creía muy seguro, ahora todo puede pasar, las últimas semanas cometió muchos errores.												
Que iba a recuperar el Huascar  												
Que el Covid-19 se cura con cañazo y sal. 												
La primer dama puede ser Chilena., además la Sra. es hija de un Coronel del ejército Chileno que perteneció a la junta militar de Pinochet.												
En el último debate Presidencial el candidato Santos le demostró que era bachiller y como logró ser profesor principal en una Universidad Nacional es.o le quita credibilidad.												
												
Incluso Lescano puzo en riesgo alcanzar la 2da vuelta, par pasar a la 2da vuelta esta bien peleado, Verónica Mendoza no tiene nada seguto, si pasara Lescano y Mendoza, la presidencia se definiría entre dos simpatizantes de Sendero Luminoso de extrema izquierda y ambos de origen senderista.												
												
Todo puede pasar, la mejor noticia parece que Julio Guzmán y Salaverry no alcanzarán a pasar la valla electoral, por lo tanto el lagarto se quedaría fuera del Congreso así él sea el candidato más votado. Se le complica la suerte porque perdería mucho poder y lo que él  buscaba era impunidad para su pasado criminal. 												
												
Verónica Mendoza primero tendría que demostrar que no tuvo vínculos ni responsabilidad penal cuando acompañaba a Nadine Heredia a recibir dinero del gobierno de Chavez en 2006.												
https://youtu.be/0pdNzBGcGjQ												
												
El pasado no perdona Verónica Mendoza tiene mucho que aclarar la relación y el papel que tuvo su presencia con Nadine Heredia recibiendo sobornos para la campaña del partido nacionalista en 2007, 08,. Hasta escribía en las  agendas  personales de Nadine Heredia.												
Quién recibe sobornos o es cómplice debe responder a la justicia, hasta ahora ha logrado evadir una prueba grafólogica para demostrar que ella no escribió en las agendas, últimamente ni su propio partido que la está llevando a  ser candidato Presidencial la apoya pir traidora, ella no representa los interés del partido está usando el partido como vientre de alquiler.												
https://youtu.be/kPwDFtYx2oM												
												
Verónica Mendoza gran admiradora del gobierno del dictador Maduro, desearíá si llegaría al poder aplicar la política nefasta del Socialismo del Siglo XXI.												
https://www.facebook.com/Latina.pe/videos/186508906220499/												
												
"Además Verónica Mendoza es gran admiradora de grupos guerrilleros al margen de la ley como Sendero Luminoso incluso asistiendo a dar homenaje a los muertos de Sendero. https://youtu.be/d2I2WzyWG0E"",2021-04-07T13:44:53Z"												
Verónika Mendoza,85RU4IAPERE,Eiii tía Mónica  porque no le preguntas que va hacer con obredetch y sus peajes prenguta cachetona  pues se nota que la tratas  bien ponte como fiscal,2021-04-07T13:32:54Z												
"Verónika Mendoza,85RU4IAPERE,""Esta flaca no va a incentivar la imversion . Solo dice el estado esto, se Hara el plan chamba... , bonos. Asi se va a tirar la plata del estado"",2021-04-07T13:28:57Z"												
"Verónika Mendoza,85RU4IAPERE,""que miedo esta flaca, csm, mismo discurso de hugo Chávez antes de ser presidente"",2021-04-07T13:16:45Z"												
"Verónika Mendoza,85RU4IAPERE,""Verónika la mejor preparada."												
VERO VA CON EL MEJOR EQUIPO ECONÓMICO!!												
"PRESIDENTA!!"",2021-04-07T13:03:36Z"												
Verónika Mendoza,85RU4IAPERE,Debemos ir a votar  no a Los votos blancos que favorecen a estas lacras,2021-04-07T12:48:50Z												
"Verónika Mendoza,85RU4IAPERE,""Verónica,no pretenda inmiscuirse en los problemas de Venezuela, deja qué ellos arreglen sus problemas, estás adoptado posiciones matonescas neoliberales como las de Iván duque, Lenín Moreno, jeanine añez, unos adefesios si capacidades para solucionar las necesidades propias, la derecha ya te domesticó, tus pies encontraron otro camino el que te acerca a los poderosos como tu dices y te aleja de ése pueblo que tenía esperanza en la candidatura que hoy dejó de ser alternativa de cambio."",2021-04-07T12:42:08Z"												
"Verónika Mendoza,85RU4IAPERE,""Los peruanos  tienen memoria.corta, como es posible que una ex y futura presidiaria seria la presidentesa del Perù. Keiko representante Los 12 apostoles que son peores de odebrecht"",2021-04-07T12:39:39Z"												
Verónika Mendoza,85RU4IAPERE,Ninguno es condenado en carcel por deudas .Solo cuando es comprobado que Hay dolo (estafa ),2021-04-07T12:36:46Z												
Verónika Mendoza,85RU4IAPERE,En Europa todos pagan Los impuestos.si trabajas en regla,2021-04-07T12:34:31Z												
"Verónika Mendoza,85RU4IAPERE,""La única candidata que dice las cosas claras, sabe que mucho de lo que dice no le gusta a mucha gente y aun así lo dice, sin populismos, pensando en mi voto, porque de verdad en redes se ve tanta cosa, pero como sabemos en redes hay mucha información falsa."",2021-04-07T12:33:42Z"												
"Verónika Mendoza,85RU4IAPERE,""En Europa  el que gana mas de 25,000 euros en 12 meses debe declarar .para la controlaria de impuestos no existe el secreto bancario."",2021-04-07T12:33:04Z"												
"Verónika Mendoza,85RU4IAPERE,""Interrumpe interrumpe e interrumpe. Si fuera Hernando de Soto ya le pondría el pare y le hubiera dicho """"me interrumpes en las comas"""" porque no se deja pisar, es un asqueroso, pero se la cree. Vero tiene que ponerse más faite porque estos periodistas no son serios, están claramente sesgados, tienen su agenda y apenas la dejan hablar."",2021-04-07T12:29:59Z"												
"Verónika Mendoza,85RU4IAPERE,""Una comunista va resucitar la economía de un país jajaja el chiste se cuenta solo y lo peor de todo es que hay personas que piensan votar por ella , pobre pais"",2021-04-07T12:26:39Z"												
"Verónika Mendoza,85RU4IAPERE,""OJO A LO DE LOS BANCOS, TIENE TODA LA RAZÓN, LOS BANCOS EN PERÚ ABUSAN, VIVO EN ESPAÑA Y UN CRÉDITO HIPOTECARIO ACÁ TIENE UN INTERÉS BAJÍSIMO, Y AÚN SIENDO ESPAÑA UNA DE LAS PEORES ECONOMÍAS DE EUROPA, UN CRÉDITO HIPOTECARIO EN PERÚ ES CASI IMPOSIBLE, EL INTERÉS ALTÍSIMO, ELLA TIENE RAZÓN MÁS COMPETENCIA EN LA BANCA, ASÍ BAJARÁN LOS INTERESES. LO QUE PASA ES QUE CLARO, A ESOS 4 GATOS QUE CONCENTRAN EL PODER ESTO NO LES INTERESA, A SEGUIR CHUPÁNDOLE LA SANGRE Y LA VIDA A LA GENTE PERUANA."",2021-04-07T12:18:14Z"												
"Verónika Mendoza,85RU4IAPERE,""Vamos a hacer!, vamos a hacer!, vamos hacer? Con que dinero? endeudando el estado, y gastando tidos los ahorros"	" ya lo dijo su padrino Ollanta que no se puede tocar el presupuesto, y que lo que promete es pura demagogia."",2021-04-07T11:55:45Z"											
Verónika Mendoza,85RU4IAPERE,Vero habla bonito y es encantadora pero para arreglar un país le falta mucho,2021-04-07T10:59:14Z												
"Verónika Mendoza,85RU4IAPERE,""Veronica es tan ignorante, en Venezuela Maduro fue eligido democraticamente por el pueblo y dices que es dictador?...si tu sales eligida seras dictadora? Por favor...Al fin te sacaste la mascara, tu no eres de izquierda, eres una malvada oportunista como te lo ha dicho el Profesor Candidato."",2021-04-07T10:16:28Z"												
"Verónika Mendoza,85RU4IAPERE,""Mónica, no te hagas la sueca...como a ti el tema no te afecta, te da igual ¿cierto?"",2021-04-07T09:26:16Z"												
Verónika Mendoza,85RU4IAPERE,De soto de la noche a la mañana en el puesto uno no me la creo señores ya que el tipo representa el capitall extranjero y su intereses asi es,2021-04-07T09:08:58Z												
"Verónika Mendoza,85RU4IAPERE,""Me gusta la actitud de Veronica en querer ayudar a la gente. Pero allí queda, Vero tiene solo ideas y sueños de ayudar a la gente con plata de otros en cambio RLA ha hecho empresas de éxito para poder ayudar el mismo directamente a muchos peruanos, dando trabajo, creando escuelas sin fines de lucro y donando mitad de fortuna. Peru necesita el talento de RLA de generar empresa eficiente para sacar de la pobreza a más peruanos y de forma sostenible en el tiempo. Los peruanos necesitamos trabajo, buena educación y no limosnas!"",2021-04-07T08:48:31Z"												
Verónika Mendoza,85RU4IAPERE,Está vez si concuerdo con Mónica delta.,2021-04-07T07:54:01Z												
"Verónika Mendoza,85RU4IAPERE,""Y como va a reactivar la economía? Con la maquina de hacer dinero? Eso va crear hiperinflacion. El comunismo no funcionó, no funciona, ni funcionará para nada. Seria como un """"regreso al futuro"""" Alan García del '85 version II"",2021-04-07T06:44:48Z"												
